date,sku_id,warehouse_id,supplier_id,region,units_sold,inventory_level,supplier_lead_time_days,reorder_point,order_quantity,unit_cost,unit_price,promotion_flag,stockout_flag,demand_forecast,total_revenue,total_cost,profit,profit_margin,below_reorder_flag,lost_sales_units,lost_revenue,forecast_error,abs_forecast_error
2024-01-25,SKU_18,WH_3,SUP_2,North,23,293,9,213,0,15.53,20.4,0,0,25.06,469.2,357.19,112.00999999999999,0.23872549019607842,0,0.0,0.0,-2.0599999999999987,2.0599999999999987
2024-01-26,SKU_18,WH_3,SUP_2,South,25,268,9,213,0,15.53,20.4,0,0,28.29,509.99999999999994,388.25,121.74999999999994,0.23872549019607833,0,0.0,0.0,-3.289999999999999,3.289999999999999
2024-01-27,SKU_18,WH_3,SUP_2,West,37,231,9,213,0,15.53,20.4,1,0,34.08,754.8,574.61,180.18999999999994,0.23872549019607836,0,0.0,0.0,2.9200000000000017,2.9200000000000017
2024-01-28,SKU_18,WH_3,SUP_2,West,20,211,9,213,0,15.53,20.4,0,0,21.69,408.0,310.59999999999997,97.40000000000003,0.23872549019607853,1,0.0,0.0,-1.6900000000000013,1.6900000000000013
2024-01-29,SKU_18,WH_3,SUP_2,South,24,633,9,213,446,15.53,20.4,0,0,21.77,489.59999999999997,372.71999999999997,116.88,0.23872549019607844,0,0.0,0.0,2.2300000000000004,2.2300000000000004
2024-01-30,SKU_18,WH_3,SUP_2,West,15,618,9,213,0,15.53,20.4,0,0,15.45,306.0,232.95,73.05000000000001,0.23872549019607847,0,0.0,0.0,-0.4499999999999993,0.4499999999999993
2024-01-31,SKU_18,WH_3,SUP_2,North,15,603,9,213,0,15.53,20.4,0,0,13.03,306.0,232.95,73.05000000000001,0.23872549019607847,0,0.0,0.0,1.9700000000000006,1.9700000000000006
2024-02-01,SKU_18,WH_3,SUP_2,West,26,577,9,213,0,15.53,20.4,0,0,27.81,530.4,403.78,126.62,0.23872549019607844,0,0.0,0.0,-1.8099999999999987,1.8099999999999987
2024-02-02,SKU_18,WH_3,SUP_2,North,26,551,9,213,0,15.53,20.4,0,0,29.88,530.4,403.78,126.62,0.23872549019607844,0,0.0,0.0,-3.879999999999999,3.879999999999999
2024-02-03,SKU_18,WH_3,SUP_2,East,28,523,9,213,0,15.53,20.4,1,0,29.28,571.1999999999999,434.84,136.35999999999996,0.2387254901960784,0,0.0,0.0,-1.2800000000000011,1.2800000000000011
2024-02-04,SKU_18,WH_3,SUP_2,South,22,501,9,213,0,15.53,20.4,0,0,22.51,448.79999999999995,341.65999999999997,107.13999999999999,0.23872549019607842,0,0.0,0.0,-0.5100000000000016,0.5100000000000016
2024-02-05,SKU_18,WH_3,SUP_2,West,27,474,9,213,0,15.53,20.4,0,0,28.66,550.8,419.31,131.48999999999995,0.23872549019607836,0,0.0,0.0,-1.6600000000000001,1.6600000000000001
2024-02-06,SKU_18,WH_3,SUP_2,South,26,448,9,213,0,15.53,20.4,0,0,26.57,530.4,403.78,126.62,0.23872549019607844,0,0.0,0.0,-0.5700000000000003,0.5700000000000003
2024-02-07,SKU_18,WH_3,SUP_2,West,18,430,9,213,0,15.53,20.4,0,0,16.65,367.2,279.53999999999996,87.66000000000003,0.2387254901960785,0,0.0,0.0,1.3500000000000014,1.3500000000000014
2024-02-08,SKU_18,WH_3,SUP_2,West,28,402,9,213,0,15.53,20.4,0,0,27.34,571.1999999999999,434.84,136.35999999999996,0.2387254901960784,0,0.0,0.0,0.6600000000000001,0.6600000000000001
2024-02-09,SKU_18,WH_3,SUP_2,North,34,368,9,213,0,15.53,20.4,0,0,34.88,693.5999999999999,528.02,165.57999999999993,0.23872549019607836,0,0.0,0.0,-0.8800000000000026,0.8800000000000026
2024-02-10,SKU_18,WH_3,SUP_2,North,17,351,9,213,0,15.53,20.4,0,0,13.4,346.79999999999995,264.01,82.78999999999996,0.23872549019607836,0,0.0,0.0,3.5999999999999996,3.5999999999999996
2024-02-11,SKU_18,WH_3,SUP_2,North,38,313,9,213,0,15.53,20.4,0,0,31.49,775.1999999999999,590.14,185.05999999999995,0.2387254901960784,0,0.0,0.0,6.510000000000002,6.510000000000002
2024-02-12,SKU_18,WH_3,SUP_2,West,27,286,9,213,0,15.53,20.4,0,0,27.15,550.8,419.31,131.48999999999995,0.23872549019607836,0,0.0,0.0,-0.14999999999999858,0.14999999999999858
2024-02-13,SKU_18,WH_3,SUP_2,East,31,255,9,213,0,15.53,20.4,0,0,32.79,632.4,481.43,150.96999999999997,0.2387254901960784,0,0.0,0.0,-1.7899999999999991,1.7899999999999991
2024-02-14,SKU_18,WH_3,SUP_2,North,32,223,9,213,0,15.53,20.4,0,0,30.16,652.8,496.96,155.83999999999997,0.23872549019607842,0,0.0,0.0,1.8399999999999999,1.8399999999999999
2024-02-15,SKU_18,WH_3,SUP_2,East,30,193,9,213,0,15.53,20.4,0,0,28.95,612.0,465.9,146.10000000000002,0.23872549019607847,1,0.0,0.0,1.0500000000000007,1.0500000000000007
2024-02-16,SKU_18,WH_3,SUP_2,East,23,539,9,213,369,15.53,20.4,0,0,26.79,469.2,357.19,112.00999999999999,0.23872549019607842,0,0.0,0.0,-3.789999999999999,3.789999999999999
2024-02-17,SKU_18,WH_3,SUP_2,East,33,506,9,213,0,15.53,20.4,0,0,32.45,673.1999999999999,512.49,160.70999999999992,0.23872549019607833,0,0.0,0.0,0.5499999999999972,0.5499999999999972
2024-02-18,SKU_18,WH_3,SUP_2,South,22,484,9,213,0,15.53,20.4,0,0,22.41,448.79999999999995,341.65999999999997,107.13999999999999,0.23872549019607842,0,0.0,0.0,-0.41000000000000014,0.41000000000000014
2024-02-19,SKU_18,WH_3,SUP_2,West,34,450,9,213,0,15.53,20.4,0,0,29.26,693.5999999999999,528.02,165.57999999999993,0.23872549019607836,0,0.0,0.0,4.739999999999998,4.739999999999998
2024-02-20,SKU_18,WH_3,SUP_2,South,30,420,9,213,0,15.53,20.4,0,0,28.51,612.0,465.9,146.10000000000002,0.23872549019607847,0,0.0,0.0,1.4899999999999984,1.4899999999999984
2024-02-21,SKU_18,WH_3,SUP_2,North,26,394,9,213,0,15.53,20.4,0,0,28.16,530.4,403.78,126.62,0.23872549019607844,0,0.0,0.0,-2.16,2.16
2024-02-22,SKU_18,WH_3,SUP_2,North,35,359,9,213,0,15.53,20.4,0,0,34.66,714.0,543.55,170.45000000000005,0.2387254901960785,0,0.0,0.0,0.3400000000000034,0.3400000000000034
2024-02-23,SKU_18,WH_3,SUP_2,West,35,324,9,213,0,15.53,20.4,0,0,33.76,714.0,543.55,170.45000000000005,0.2387254901960785,0,0.0,0.0,1.240000000000002,1.240000000000002
2024-02-24,SKU_18,WH_3,SUP_2,South,23,301,9,213,0,15.53,20.4,0,0,18.23,469.2,357.19,112.00999999999999,0.23872549019607842,0,0.0,0.0,4.77,4.77
2024-02-25,SKU_18,WH_3,SUP_2,East,19,282,9,213,0,15.53,20.4,0,0,21.5,387.59999999999997,295.07,92.52999999999997,0.2387254901960784,0,0.0,0.0,-2.5,2.5
2024-02-26,SKU_18,WH_3,SUP_2,North,26,256,9,213,0,15.53,20.4,0,0,26.87,530.4,403.78,126.62,0.23872549019607844,0,0.0,0.0,-0.870000000000001,0.870000000000001
2024-02-27,SKU_18,WH_3,SUP_2,East,26,230,9,213,0,15.53,20.4,0,0,25.74,530.4,403.78,126.62,0.23872549019607844,0,0.0,0.0,0.26000000000000156,0.26000000000000156
2024-02-28,SKU_18,WH_3,SUP_2,North,33,197,9,213,0,15.53,20.4,0,0,29.09,673.1999999999999,512.49,160.70999999999992,0.23872549019607833,1,0.0,0.0,3.91,3.91
2024-02-29,SKU_18,WH_3,SUP_2,West,29,429,9,213,261,15.53,20.4,0,0,29.6,591.5999999999999,450.37,141.2299999999999,0.2387254901960783,0,0.0,0.0,-0.6000000000000014,0.6000000000000014
2024-03-01,SKU_18,WH_3,SUP_2,East,18,411,9,213,0,15.53,20.4,0,0,16.44,367.2,279.53999999999996,87.66000000000003,0.2387254901960785,0,0.0,0.0,1.5599999999999987,1.5599999999999987
2024-03-02,SKU_18,WH_3,SUP_2,East,25,386,9,213,0,15.53,20.4,0,0,23.93,509.99999999999994,388.25,121.74999999999994,0.23872549019607833,0,0.0,0.0,1.0700000000000003,1.0700000000000003
2024-03-03,SKU_18,WH_3,SUP_2,North,30,356,9,213,0,15.53,20.4,0,0,28.53,612.0,465.9,146.10000000000002,0.23872549019607847,0,0.0,0.0,1.4699999999999989,1.4699999999999989
2024-03-04,SKU_18,WH_3,SUP_2,North,28,328,9,213,0,15.53,20.4,0,0,30.29,571.1999999999999,434.84,136.35999999999996,0.2387254901960784,0,0.0,0.0,-2.289999999999999,2.289999999999999
2024-03-05,SKU_18,WH_3,SUP_2,West,25,303,9,213,0,15.53,20.4,0,0,25.46,509.99999999999994,388.25,121.74999999999994,0.23872549019607833,0,0.0,0.0,-0.46000000000000085,0.46000000000000085
2024-03-06,SKU_18,WH_3,SUP_2,South,26,277,9,213,0,15.53,20.4,0,0,21.54,530.4,403.78,126.62,0.23872549019607844,0,0.0,0.0,4.460000000000001,4.460000000000001
2024-03-07,SKU_18,WH_3,SUP_2,East,22,255,9,213,0,15.53,20.4,0,0,19.98,448.79999999999995,341.65999999999997,107.13999999999999,0.23872549019607842,0,0.0,0.0,2.0199999999999996,2.0199999999999996
2024-03-08,SKU_18,WH_3,SUP_2,South,23,232,9,213,0,15.53,20.4,0,0,21.35,469.2,357.19,112.00999999999999,0.23872549019607842,0,0.0,0.0,1.6499999999999986,1.6499999999999986
2024-03-09,SKU_18,WH_3,SUP_2,West,24,208,9,213,0,15.53,20.4,0,0,26.63,489.59999999999997,372.71999999999997,116.88,0.23872549019607844,1,0.0,0.0,-2.629999999999999,2.629999999999999
2024-03-10,SKU_18,WH_3,SUP_2,North,28,588,9,213,408,15.53,20.4,0,0,33.38,571.1999999999999,434.84,136.35999999999996,0.2387254901960784,0,0.0,0.0,-5.380000000000003,5.380000000000003
2024-03-11,SKU_18,WH_3,SUP_2,East,27,561,9,213,0,15.53,20.4,0,0,25.98,550.8,419.31,131.48999999999995,0.23872549019607836,0,0.0,0.0,1.0199999999999996,1.0199999999999996
2024-03-12,SKU_18,WH_3,SUP_2,North,25,536,9,213,0,15.53,20.4,0,0,23.82,509.99999999999994,388.25,121.74999999999994,0.23872549019607833,0,0.0,0.0,1.1799999999999997,1.1799999999999997
2024-03-13,SKU_18,WH_3,SUP_2,West,31,505,9,213,0,15.53,20.4,0,0,30.03,632.4,481.43,150.96999999999997,0.2387254901960784,0,0.0,0.0,0.9699999999999989,0.9699999999999989
2024-03-14,SKU_18,WH_3,SUP_2,West,33,472,9,213,0,15.53,20.4,0,0,27.43,673.1999999999999,512.49,160.70999999999992,0.23872549019607833,0,0.0,0.0,5.57,5.57
2024-03-15,SKU_18,WH_3,SUP_2,North,48,424,9,213,0,15.53,20.4,1,0,53.4,979.1999999999999,745.4399999999999,233.76,0.23872549019607844,0,0.0,0.0,-5.399999999999999,5.399999999999999
2024-03-16,SKU_18,WH_3,SUP_2,East,36,388,9,213,0,15.53,20.4,0,0,42.99,734.4,559.0799999999999,175.32000000000005,0.2387254901960785,0,0.0,0.0,-6.990000000000002,6.990000000000002
2024-03-17,SKU_18,WH_3,SUP_2,South,33,355,9,213,0,15.53,20.4,0,0,33.75,673.1999999999999,512.49,160.70999999999992,0.23872549019607833,0,0.0,0.0,-0.75,0.75
2024-03-18,SKU_18,WH_3,SUP_2,West,33,322,9,213,0,15.53,20.4,0,0,30.47,673.1999999999999,512.49,160.70999999999992,0.23872549019607833,0,0.0,0.0,2.530000000000001,2.530000000000001
2024-03-19,SKU_18,WH_3,SUP_2,South,25,297,9,213,0,15.53,20.4,0,0,28.84,509.99999999999994,388.25,121.74999999999994,0.23872549019607833,0,0.0,0.0,-3.84,3.84
2024-03-20,SKU_18,WH_3,SUP_2,South,26,271,9,213,0,15.53,20.4,0,0,25.87,530.4,403.78,126.62,0.23872549019607844,0,0.0,0.0,0.129999999999999,0.129999999999999
2024-03-21,SKU_18,WH_3,SUP_2,North,24,247,9,213,0,15.53,20.4,0,0,22.81,489.59999999999997,372.71999999999997,116.88,0.23872549019607844,0,0.0,0.0,1.1900000000000013,1.1900000000000013
2024-03-22,SKU_18,WH_3,SUP_2,East,29,218,9,213,0,15.53,20.4,0,0,25.21,591.5999999999999,450.37,141.2299999999999,0.2387254901960783,0,0.0,0.0,3.789999999999999,3.789999999999999
2024-03-23,SKU_18,WH_3,SUP_2,South,28,190,9,213,0,15.53,20.4,0,0,30.84,571.1999999999999,434.84,136.35999999999996,0.2387254901960784,1,0.0,0.0,-2.84,2.84
2024-03-24,SKU_18,WH_3,SUP_2,South,25,457,9,213,292,15.53,20.4,0,0,24.45,509.99999999999994,388.25,121.74999999999994,0.23872549019607833,0,0.0,0.0,0.5500000000000007,0.5500000000000007
2024-03-25,SKU_18,WH_3,SUP_2,South,42,415,9,213,0,15.53,20.4,1,0,44.58,856.8,652.26,204.53999999999996,0.2387254901960784,0,0.0,0.0,-2.5799999999999983,2.5799999999999983
2024-03-26,SKU_18,WH_3,SUP_2,North,30,385,9,213,0,15.53,20.4,0,0,29.46,612.0,465.9,146.10000000000002,0.23872549019607847,0,0.0,0.0,0.5399999999999991,0.5399999999999991
2024-03-27,SKU_18,WH_3,SUP_2,South,25,360,9,213,0,15.53,20.4,0,0,21.59,509.99999999999994,388.25,121.74999999999994,0.23872549019607833,0,0.0,0.0,3.41,3.41
2024-03-28,SKU_18,WH_3,SUP_2,South,29,331,9,213,0,15.53,20.4,0,0,31.35,591.5999999999999,450.37,141.2299999999999,0.2387254901960783,0,0.0,0.0,-2.3500000000000014,2.3500000000000014
2024-03-29,SKU_18,WH_3,SUP_2,West,29,302,9,213,0,15.53,20.4,0,0,28.35,591.5999999999999,450.37,141.2299999999999,0.2387254901960783,0,0.0,0.0,0.6499999999999986,0.6499999999999986
2024-03-30,SKU_18,WH_3,SUP_2,North,25,277,9,213,0,15.53,20.4,0,0,25.4,509.99999999999994,388.25,121.74999999999994,0.23872549019607833,0,0.0,0.0,-0.3999999999999986,0.3999999999999986
2024-03-31,SKU_18,WH_3,SUP_2,West,39,238,9,213,0,15.53,20.4,0,0,38.78,795.5999999999999,605.67,189.92999999999995,0.2387254901960784,0,0.0,0.0,0.21999999999999886,0.21999999999999886
2024-04-01,SKU_18,WH_3,SUP_2,North,30,208,9,213,0,15.53,20.4,0,0,32.12,612.0,465.9,146.10000000000002,0.23872549019607847,1,0.0,0.0,-2.1199999999999974,2.1199999999999974
2024-04-02,SKU_18,WH_3,SUP_2,North,27,675,9,213,494,15.53,20.4,0,0,29.07,550.8,419.31,131.48999999999995,0.23872549019607836,0,0.0,0.0,-2.0700000000000003,2.0700000000000003
2024-04-03,SKU_18,WH_3,SUP_2,North,28,647,9,213,0,15.53,20.4,0,0,24.78,571.1999999999999,434.84,136.35999999999996,0.2387254901960784,0,0.0,0.0,3.219999999999999,3.219999999999999
2024-04-04,SKU_18,WH_3,SUP_2,South,20,627,9,213,0,15.53,20.4,0,0,15.7,408.0,310.59999999999997,97.40000000000003,0.23872549019607853,0,0.0,0.0,4.300000000000001,4.300000000000001
2024-04-05,SKU_18,WH_3,SUP_2,North,39,588,9,213,0,15.53,20.4,1,0,35.84,795.5999999999999,605.67,189.92999999999995,0.2387254901960784,0,0.0,0.0,3.1599999999999966,3.1599999999999966
2024-04-06,SKU_18,WH_3,SUP_2,West,23,565,9,213,0,15.53,20.4,0,0,24.4,469.2,357.19,112.00999999999999,0.23872549019607842,0,0.0,0.0,-1.3999999999999986,1.3999999999999986
2024-04-07,SKU_18,WH_3,SUP_2,North,23,542,9,213,0,15.53,20.4,0,0,20.51,469.2,357.19,112.00999999999999,0.23872549019607842,0,0.0,0.0,2.4899999999999984,2.4899999999999984
2024-04-08,SKU_18,WH_3,SUP_2,North,17,525,9,213,0,15.53,20.4,0,0,15.42,346.79999999999995,264.01,82.78999999999996,0.23872549019607836,0,0.0,0.0,1.58,1.58
2024-04-09,SKU_18,WH_3,SUP_2,East,29,496,9,213,0,15.53,20.4,0,0,26.13,591.5999999999999,450.37,141.2299999999999,0.2387254901960783,0,0.0,0.0,2.870000000000001,2.870000000000001
2024-04-10,SKU_18,WH_3,SUP_2,South,25,471,9,213,0,15.53,20.4,0,0,18.12,509.99999999999994,388.25,121.74999999999994,0.23872549019607833,0,0.0,0.0,6.879999999999999,6.879999999999999
2024-04-11,SKU_18,WH_3,SUP_2,North,33,438,9,213,0,15.53,20.4,0,0,30.73,673.1999999999999,512.49,160.70999999999992,0.23872549019607833,0,0.0,0.0,2.2699999999999996,2.2699999999999996
2024-04-12,SKU_18,WH_3,SUP_2,East,30,408,9,213,0,15.53,20.4,0,0,26.02,612.0,465.9,146.10000000000002,0.23872549019607847,0,0.0,0.0,3.9800000000000004,3.9800000000000004
2024-04-13,SKU_18,WH_3,SUP_2,South,32,376,9,213,0,15.53,20.4,0,0,26.31,652.8,496.96,155.83999999999997,0.23872549019607842,0,0.0,0.0,5.690000000000001,5.690000000000001
2024-04-14,SKU_18,WH_3,SUP_2,South,49,327,9,213,0,15.53,20.4,1,0,46.05,999.5999999999999,760.9699999999999,238.63,0.23872549019607844,0,0.0,0.0,2.950000000000003,2.950000000000003
2024-04-15,SKU_18,WH_3,SUP_2,East,36,291,9,213,0,15.53,20.4,0,0,34.24,734.4,559.0799999999999,175.32000000000005,0.2387254901960785,0,0.0,0.0,1.759999999999998,1.759999999999998
2024-04-16,SKU_18,WH_3,SUP_2,North,24,267,9,213,0,15.53,20.4,0,0,25.29,489.59999999999997,372.71999999999997,116.88,0.23872549019607844,0,0.0,0.0,-1.2899999999999991,1.2899999999999991
2024-04-17,SKU_18,WH_3,SUP_2,West,30,237,9,213,0,15.53,20.4,0,0,26.02,612.0,465.9,146.10000000000002,0.23872549019607847,0,0.0,0.0,3.9800000000000004,3.9800000000000004
2024-04-18,SKU_18,WH_3,SUP_2,West,31,206,9,213,0,15.53,20.4,0,0,30.62,632.4,481.43,150.96999999999997,0.2387254901960784,1,0.0,0.0,0.379999999999999,0.379999999999999
2024-04-19,SKU_18,WH_3,SUP_2,North,27,556,9,213,377,15.53,20.4,0,0,30.39,550.8,419.31,131.48999999999995,0.23872549019607836,0,0.0,0.0,-3.3900000000000006,3.3900000000000006
2024-04-20,SKU_18,WH_3,SUP_2,North,36,520,9,213,0,15.53,20.4,1,0,33.99,734.4,559.0799999999999,175.32000000000005,0.2387254901960785,0,0.0,0.0,2.009999999999998,2.009999999999998
2024-04-21,SKU_18,WH_3,SUP_2,North,26,494,9,213,0,15.53,20.4,0,0,26.33,530.4,403.78,126.62,0.23872549019607844,0,0.0,0.0,-0.3299999999999983,0.3299999999999983
2024-04-22,SKU_18,WH_3,SUP_2,South,26,468,9,213,0,15.53,20.4,0,0,27.82,530.4,403.78,126.62,0.23872549019607844,0,0.0,0.0,-1.8200000000000003,1.8200000000000003
2024-04-23,SKU_18,WH_3,SUP_2,West,24,444,9,213,0,15.53,20.4,0,0,23.84,489.59999999999997,372.71999999999997,116.88,0.23872549019607844,0,0.0,0.0,0.16000000000000014,0.16000000000000014
2024-04-24,SKU_18,WH_3,SUP_2,North,30,414,9,213,0,15.53,20.4,0,0,26.43,612.0,465.9,146.10000000000002,0.23872549019607847,0,0.0,0.0,3.5700000000000003,3.5700000000000003
2024-04-25,SKU_18,WH_3,SUP_2,North,27,387,9,213,0,15.53,20.4,0,0,23.48,550.8,419.31,131.48999999999995,0.23872549019607836,0,0.0,0.0,3.5199999999999996,3.5199999999999996
2024-04-26,SKU_18,WH_3,SUP_2,East,27,360,9,213,0,15.53,20.4,0,0,28.04,550.8,419.31,131.48999999999995,0.23872549019607836,0,0.0,0.0,-1.0399999999999991,1.0399999999999991
2024-04-27,SKU_18,WH_3,SUP_2,East,34,326,9,213,0,15.53,20.4,0,0,37.14,693.5999999999999,528.02,165.57999999999993,0.23872549019607836,0,0.0,0.0,-3.1400000000000006,3.1400000000000006
2024-04-28,SKU_18,WH_3,SUP_2,East,40,286,9,213,0,15.53,20.4,0,0,35.82,816.0,621.1999999999999,194.80000000000007,0.23872549019607853,0,0.0,0.0,4.18,4.18
2024-04-29,SKU_18,WH_3,SUP_2,North,30,256,9,213,0,15.53,20.4,0,0,28.84,612.0,465.9,146.10000000000002,0.23872549019607847,0,0.0,0.0,1.1600000000000001,1.1600000000000001
2024-04-30,SKU_18,WH_3,SUP_2,North,23,233,9,213,0,15.53,20.4,0,0,23.84,469.2,357.19,112.00999999999999,0.23872549019607842,0,0.0,0.0,-0.8399999999999999,0.8399999999999999
2024-05-01,SKU_18,WH_3,SUP_2,North,24,209,9,213,0,15.53,20.4,0,0,24.81,489.59999999999997,372.71999999999997,116.88,0.23872549019607844,1,0.0,0.0,-0.8099999999999987,0.8099999999999987
2024-05-02,SKU_18,WH_3,SUP_2,North,33,481,9,213,305,15.53,20.4,0,0,32.31,673.1999999999999,512.49,160.70999999999992,0.23872549019607833,0,0.0,0.0,0.6899999999999977,0.6899999999999977
2024-05-03,SKU_18,WH_3,SUP_2,North,21,460,9,213,0,15.53,20.4,0,0,21.64,428.4,326.13,102.26999999999998,0.2387254901960784,0,0.0,0.0,-0.6400000000000006,0.6400000000000006
2024-05-04,SKU_18,WH_3,SUP_2,South,20,440,9,213,0,15.53,20.4,0,0,23.43,408.0,310.59999999999997,97.40000000000003,0.23872549019607853,0,0.0,0.0,-3.4299999999999997,3.4299999999999997
2024-05-05,SKU_18,WH_3,SUP_2,West,26,414,9,213,0,15.53,20.4,0,0,29.26,530.4,403.78,126.62,0.23872549019607844,0,0.0,0.0,-3.2600000000000016,3.2600000000000016
2024-05-06,SKU_18,WH_3,SUP_2,North,34,380,9,213,0,15.53,20.4,0,0,37.51,693.5999999999999,528.02,165.57999999999993,0.23872549019607836,0,0.0,0.0,-3.509999999999998,3.509999999999998
2024-05-07,SKU_18,WH_3,SUP_2,West,30,350,9,213,0,15.53,20.4,0,0,29.34,612.0,465.9,146.10000000000002,0.23872549019607847,0,0.0,0.0,0.6600000000000001,0.6600000000000001
2024-05-08,SKU_18,WH_3,SUP_2,West,25,325,9,213,0,15.53,20.4,0,0,26.07,509.99999999999994,388.25,121.74999999999994,0.23872549019607833,0,0.0,0.0,-1.0700000000000003,1.0700000000000003
2024-05-09,SKU_18,WH_3,SUP_2,West,26,299,9,213,0,15.53,20.4,0,0,28.77,530.4,403.78,126.62,0.23872549019607844,0,0.0,0.0,-2.7699999999999996,2.7699999999999996
2024-05-10,SKU_18,WH_3,SUP_2,West,27,272,9,213,0,15.53,20.4,0,0,28.48,550.8,419.31,131.48999999999995,0.23872549019607836,0,0.0,0.0,-1.4800000000000004,1.4800000000000004
2024-05-11,SKU_18,WH_3,SUP_2,West,36,236,9,213,0,15.53,20.4,0,0,35.68,734.4,559.0799999999999,175.32000000000005,0.2387254901960785,0,0.0,0.0,0.3200000000000003,0.3200000000000003
2024-05-12,SKU_18,WH_3,SUP_2,East,36,200,9,213,0,15.53,20.4,0,0,36.79,734.4,559.0799999999999,175.32000000000005,0.2387254901960785,1,0.0,0.0,-0.7899999999999991,0.7899999999999991
2024-05-13,SKU_18,WH_3,SUP_2,South,29,665,9,213,494,15.53,20.4,0,0,31.01,591.5999999999999,450.37,141.2299999999999,0.2387254901960783,0,0.0,0.0,-2.0100000000000016,2.0100000000000016
2024-05-14,SKU_18,WH_3,SUP_2,North,30,635,9,213,0,15.53,20.4,0,0,29.0,612.0,465.9,146.10000000000002,0.23872549019607847,0,0.0,0.0,1.0,1.0
2024-05-15,SKU_18,WH_3,SUP_2,South,29,606,9,213,0,15.53,20.4,0,0,29.46,591.5999999999999,450.37,141.2299999999999,0.2387254901960783,0,0.0,0.0,-0.46000000000000085,0.46000000000000085
2024-05-16,SKU_18,WH_3,SUP_2,East,33,573,9,213,0,15.53,20.4,0,0,38.02,673.1999999999999,512.49,160.70999999999992,0.23872549019607833,0,0.0,0.0,-5.020000000000003,5.020000000000003
2024-05-17,SKU_18,WH_3,SUP_2,East,26,547,9,213,0,15.53,20.4,0,0,21.23,530.4,403.78,126.62,0.23872549019607844,0,0.0,0.0,4.77,4.77
2024-05-18,SKU_18,WH_3,SUP_2,East,36,511,9,213,0,15.53,20.4,0,0,40.65,734.4,559.0799999999999,175.32000000000005,0.2387254901960785,0,0.0,0.0,-4.649999999999999,4.649999999999999
2024-05-19,SKU_18,WH_3,SUP_2,South,23,488,9,213,0,15.53,20.4,0,0,21.8,469.2,357.19,112.00999999999999,0.23872549019607842,0,0.0,0.0,1.1999999999999993,1.1999999999999993
2024-05-20,SKU_18,WH_3,SUP_2,East,24,464,9,213,0,15.53,20.4,0,0,29.86,489.59999999999997,372.71999999999997,116.88,0.23872549019607844,0,0.0,0.0,-5.859999999999999,5.859999999999999
2024-05-21,SKU_18,WH_3,SUP_2,North,35,429,9,213,0,15.53,20.4,1,0,35.29,714.0,543.55,170.45000000000005,0.2387254901960785,0,0.0,0.0,-0.28999999999999915,0.28999999999999915
2024-05-22,SKU_18,WH_3,SUP_2,West,33,396,9,213,0,15.53,20.4,0,0,31.89,673.1999999999999,512.49,160.70999999999992,0.23872549019607833,0,0.0,0.0,1.1099999999999994,1.1099999999999994
2024-05-23,SKU_18,WH_3,SUP_2,South,27,369,9,213,0,15.53,20.4,0,0,31.33,550.8,419.31,131.48999999999995,0.23872549019607836,0,0.0,0.0,-4.329999999999998,4.329999999999998
2024-05-24,SKU_18,WH_3,SUP_2,South,30,339,9,213,0,15.53,20.4,0,0,31.14,612.0,465.9,146.10000000000002,0.23872549019607847,0,0.0,0.0,-1.1400000000000006,1.1400000000000006
2024-05-25,SKU_18,WH_3,SUP_2,East,25,314,9,213,0,15.53,20.4,0,0,25.3,509.99999999999994,388.25,121.74999999999994,0.23872549019607833,0,0.0,0.0,-0.3000000000000007,0.3000000000000007
2024-05-26,SKU_18,WH_3,SUP_2,North,40,274,9,213,0,15.53,20.4,0,0,36.83,816.0,621.1999999999999,194.80000000000007,0.23872549019607853,0,0.0,0.0,3.1700000000000017,3.1700000000000017
2024-05-27,SKU_18,WH_3,SUP_2,East,28,246,9,213,0,15.53,20.4,0,0,32.54,571.1999999999999,434.84,136.35999999999996,0.2387254901960784,0,0.0,0.0,-4.539999999999999,4.539999999999999
2024-05-28,SKU_18,WH_3,SUP_2,West,24,222,9,213,0,15.53,20.4,1,0,23.21,489.59999999999997,372.71999999999997,116.88,0.23872549019607844,0,0.0,0.0,0.7899999999999991,0.7899999999999991
2024-05-29,SKU_18,WH_3,SUP_2,South,31,191,9,213,0,15.53,20.4,1,0,35.35,632.4,481.43,150.96999999999997,0.2387254901960784,1,0.0,0.0,-4.350000000000001,4.350000000000001
2024-05-30,SKU_18,WH_3,SUP_2,West,28,590,9,213,427,15.53,20.4,0,0,26.3,571.1999999999999,434.84,136.35999999999996,0.2387254901960784,0,0.0,0.0,1.6999999999999993,1.6999999999999993
2024-05-31,SKU_18,WH_3,SUP_2,West,26,564,9,213,0,15.53,20.4,0,0,26.74,530.4,403.78,126.62,0.23872549019607844,0,0.0,0.0,-0.7399999999999984,0.7399999999999984
2024-06-01,SKU_18,WH_3,SUP_2,South,37,527,9,213,0,15.53,20.4,0,0,36.74,754.8,574.61,180.18999999999994,0.23872549019607836,0,0.0,0.0,0.259999999999998,0.259999999999998
2024-06-02,SKU_18,WH_3,SUP_2,East,24,503,9,213,0,15.53,20.4,0,0,20.45,489.59999999999997,372.71999999999997,116.88,0.23872549019607844,0,0.0,0.0,3.5500000000000007,3.5500000000000007
